열1,열2,열3,열4,열5,열6,열7,열8
82,TestTotalAgent_Origin(Clone),0,1,22,4,1,1023.813
83,TestControllerAgent_MissReward(Clone),0,2,18,4,1,10.04371
83,TestTotalAgent_Origin(Clone),1,4,16,2,0,1033.857
84,TestControllerAgent_MissReward(Clone),1,4,22,0,0,12.97011
84,TestTotalAgent_Origin(Clone),0,0,25,4,1,1046.826
85,TestControllerAgent_MissReward(Clone),1,4,21,3,0,12.55543
85,TestTotalAgent_Origin(Clone),0,3,21,4,1,1059.381
86,TestControllerAgent_MissReward(Clone),1,4,24,3,0,14.17246
86,TestTotalAgent_Origin(Clone),0,3,24,4,1,1073.554
87,TestControllerAgent_MissReward(Clone),0,1,9,4,1,5.014631
87,TestTotalAgent_Origin(Clone),1,4,6,1,0,1078.568
88,TestControllerAgent_MissReward(Clone),1,4,12,1,0,8.077775
88,TestTotalAgent_Origin(Clone),0,1,14,4,1,1086.647
89,TestControllerAgent_MissReward(Clone),1,4,11,2,0,7.602177
89,TestTotalAgent_Origin(Clone),0,2,13,4,1,1094.249
90,TestControllerAgent_MissReward(Clone),1,4,21,2,0,16.80718
90,TestTotalAgent_Origin(Clone),0,2,29,4,1,1111.056
91,TestControllerAgent_MissReward(Clone),0,1,23,4,1,12.23844
91,TestTotalAgent_Origin(Clone),1,4,20,1,0,1123.295
92,TestControllerAgent_MissReward(Clone),1,4,8,0,0,6.03849
92,TestTotalAgent_Origin(Clone),0,0,11,4,1,1129.333
93,TestControllerAgent_MissReward(Clone),1,4,32,2,0,19.28753
93,TestTotalAgent_Origin(Clone),0,2,35,4,1,1148.621
94,TestControllerAgent_MissReward(Clone),1,4,19,1,0,11.57252
94,TestTotalAgent_Origin(Clone),0,1,22,4,1,1160.193
95,TestControllerAgent_MissReward(Clone),1,4,18,0,0,10.97197
95,TestTotalAgent_Origin(Clone),0,0,21,4,1,1171.165
96,TestControllerAgent_MissReward(Clone),1,4,13,1,0,8.49868
96,TestTotalAgent_Origin(Clone),0,1,15,4,1,1179.663
