열1,열2,열3,열4,열5,열6,열7,열8
203,TestControllerAgent_Origin(Clone),1,4,43,0,0,24.21545
203,TestTotalAgent_MissReward(Clone),0,0,46,4,1,1900.096
204,TestControllerAgent_Origin(Clone),0,2,10,4,1,6.601853
204,TestTotalAgent_MissReward(Clone),1,4,10,2,0,1906.698
205,TestControllerAgent_Origin(Clone),1,4,6,2,0,5.056299
205,TestTotalAgent_MissReward(Clone),0,2,7,4,1,1911.754
206,TestControllerAgent_Origin(Clone),1,4,12,1,0,8.589648
206,TestTotalAgent_MissReward(Clone),0,1,16,4,1,1920.344
207,TestControllerAgent_Origin(Clone),1,4,12,1,0,8.737505
207,TestTotalAgent_MissReward(Clone),0,1,15,4,1,1929.082
208,TestControllerAgent_Origin(Clone),1,4,18,2,0,11.30092
208,TestTotalAgent_MissReward(Clone),0,2,20,4,1,1940.382
209,TestControllerAgent_Origin(Clone),0,3,59,4,1,31.88284
209,TestTotalAgent_MissReward(Clone),1,4,58,3,0,1972.265
210,TestControllerAgent_Origin(Clone),1,4,9,0,0,6.921094
210,TestTotalAgent_MissReward(Clone),0,0,13,4,1,1979.187
211,TestControllerAgent_Origin(Clone),1,4,22,2,0,13.58524
211,TestTotalAgent_MissReward(Clone),0,2,24,4,1,1992.772
212,TestControllerAgent_Origin(Clone),1,4,4,2,0,4.191562
212,TestTotalAgent_MissReward(Clone),0,2,6,4,1,1996.964
213,TestControllerAgent_Origin(Clone),0,2,15,4,1,9.228596
213,TestTotalAgent_MissReward(Clone),1,4,13,2,0,2006.193
214,TestControllerAgent_Origin(Clone),0,2,3,4,1,2.462158
214,TestTotalAgent_MissReward(Clone),1,4,1,2,0,2008.655
215,TestControllerAgent_Origin(Clone),1,4,7,2,0,5.308609
215,TestTotalAgent_MissReward(Clone),0,2,8,4,1,2013.964
216,TestControllerAgent_Origin(Clone),1,4,25,2,0,14.4672
216,TestTotalAgent_MissReward(Clone),0,2,24,4,1,2028.431
217,TestControllerAgent_Origin(Clone),1,4,59,0,0,33.0309
217,TestTotalAgent_MissReward(Clone),0,0,62,4,1,2061.462
218,TestControllerAgent_Origin(Clone),1,4,7,3,0,5.909522
218,TestTotalAgent_MissReward(Clone),0,3,9,4,1,2067.371
219,TestControllerAgent_Origin(Clone),1,4,6,1,0,5.287237
219,TestTotalAgent_MissReward(Clone),0,1,9,4,1,2072.658
220,TestControllerAgent_Origin(Clone),1,4,34,0,0,20.10996
220,TestTotalAgent_MissReward(Clone),0,0,39,4,1,2092.768
221,TestControllerAgent_Origin(Clone),1,4,40,0,0,22.74148
221,TestTotalAgent_MissReward(Clone),0,0,43,4,1,2115.509
222,TestControllerAgent_Origin(Clone),1,4,4,3,0,4.291585
222,TestTotalAgent_MissReward(Clone),0,3,5,4,1,2119.8
223,TestControllerAgent_Origin(Clone),1,4,10,1,0,7.307106
223,TestTotalAgent_MissReward(Clone),0,1,13,4,1,2127.107
224,TestControllerAgent_Origin(Clone),1,4,8,3,0,6.353859
224,TestTotalAgent_MissReward(Clone),0,3,10,4,1,2133.461
225,TestControllerAgent_Origin(Clone),1,4,12,2,0,8.39702
225,TestTotalAgent_MissReward(Clone),0,2,14,4,1,2141.859
226,TestControllerAgent_Origin(Clone),0,1,8,4,1,5.044706
226,TestTotalAgent_MissReward(Clone),1,4,6,1,0,2146.903
227,TestControllerAgent_Origin(Clone),1,4,5,0,0,4.657449
227,TestTotalAgent_MissReward(Clone),0,0,8,4,1,2151.561
228,TestControllerAgent_Origin(Clone),0,3,17,4,1,10.83565
228,TestTotalAgent_MissReward(Clone),1,4,18,3,0,2162.396
229,TestControllerAgent_Origin(Clone),1,4,8,2,0,5.859895
229,TestTotalAgent_MissReward(Clone),0,2,9,4,1,2168.256
230,TestControllerAgent_Origin(Clone),1,4,9,2,0,6.849507
230,TestTotalAgent_MissReward(Clone),0,2,11,4,1,2175.105
231,TestControllerAgent_Origin(Clone),1,4,44,1,0,24.57279
231,TestTotalAgent_MissReward(Clone),0,1,46,4,1,2199.677
232,TestControllerAgent_Origin(Clone),1,4,4,2,0,4.899907
232,TestTotalAgent_MissReward(Clone),0,2,7,4,1,2204.577
233,TestControllerAgent_Origin(Clone),0,3,4,4,1,4.174895
233,TestTotalAgent_MissReward(Clone),1,4,5,3,0,2208.752
234,TestControllerAgent_Origin(Clone),1,4,9,1,0,6.636881
234,TestTotalAgent_MissReward(Clone),0,1,11,4,1,2215.389
235,TestControllerAgent_Origin(Clone),0,1,6,4,1,4.704162
235,TestTotalAgent_MissReward(Clone),1,4,6,1,0,2220.093
236,TestControllerAgent_Origin(Clone),1,4,7,0,0,5.382165
236,TestTotalAgent_MissReward(Clone),0,0,10,4,1,2225.475
237,TestControllerAgent_Origin(Clone),0,3,5,4,1,4.674087
237,TestTotalAgent_MissReward(Clone),1,4,5,3,0,2230.148
238,TestControllerAgent_Origin(Clone),1,4,44,0,0,24.21608
238,TestTotalAgent_MissReward(Clone),0,0,47,4,1,2254.365
239,TestControllerAgent_Origin(Clone),1,4,11,0,0,7.91748
239,TestTotalAgent_MissReward(Clone),0,0,15,4,1,2262.282
240,TestControllerAgent_Origin(Clone),1,4,16,1,0,10.52734
240,TestTotalAgent_MissReward(Clone),0,1,19,4,1,2272.809
241,TestControllerAgent_Origin(Clone),1,4,2,3,0,3.089653
241,TestTotalAgent_MissReward(Clone),0,3,3,4,1,2275.898
242,TestControllerAgent_Origin(Clone),1,4,18,3,0,11.67373
242,TestTotalAgent_MissReward(Clone),0,3,19,4,1,2287.571
243,TestControllerAgent_Origin(Clone),0,2,11,4,1,7.382602
243,TestTotalAgent_MissReward(Clone),1,4,11,2,0,2294.954
244,TestControllerAgent_Origin(Clone),1,4,2,0,0,2.660046
244,TestTotalAgent_MissReward(Clone),0,0,5,4,1,2297.614
245,TestControllerAgent_Origin(Clone),1,4,35,3,0,20.23924
245,TestTotalAgent_MissReward(Clone),0,3,35,4,1,2317.854
246,TestControllerAgent_Origin(Clone),0,1,7,4,1,4.596456
246,TestTotalAgent_MissReward(Clone),1,4,6,1,0,2322.45
247,TestControllerAgent_Origin(Clone),1,4,15,2,0,9.506339
247,TestTotalAgent_MissReward(Clone),0,2,16,4,1,2331.956
248,TestControllerAgent_Origin(Clone),1,4,3,2,0,3.763988
248,TestTotalAgent_MissReward(Clone),0,2,6,4,1,2335.72
249,TestControllerAgent_Origin(Clone),0,3,8,4,1,6.155086
249,TestTotalAgent_MissReward(Clone),1,4,8,3,0,2341.875
250,TestControllerAgent_Origin(Clone),1,4,3,3,0,3.425018
250,TestTotalAgent_MissReward(Clone),0,3,3,4,1,2345.3
251,TestControllerAgent_Origin(Clone),1,4,15,1,0,9.968801
251,TestTotalAgent_MissReward(Clone),0,1,18,4,1,2355.269
252,TestControllerAgent_Origin(Clone),1,4,15,1,0,10.58763
252,TestTotalAgent_MissReward(Clone),0,1,20,4,1,2365.857
253,TestControllerAgent_Origin(Clone),1,4,69,2,0,36.98685
253,TestTotalAgent_MissReward(Clone),0,2,69,4,1,2402.844
254,TestControllerAgent_Origin(Clone),1,4,44,2,0,24.51078
254,TestTotalAgent_MissReward(Clone),0,2,45,4,1,2427.354
255,TestControllerAgent_Origin(Clone),0,0,8,4,1,4.650329
255,TestTotalAgent_MissReward(Clone),1,4,6,0,0,2432.004
256,TestControllerAgent_Origin(Clone),1,4,13,1,0,8.137461
256,TestTotalAgent_MissReward(Clone),0,1,14,4,1,2440.141
257,TestControllerAgent_Origin(Clone),1,4,21,1,0,12.9302
257,TestTotalAgent_MissReward(Clone),0,1,24,4,1,2453.071
258,TestControllerAgent_Origin(Clone),1,4,16,1,0,10.43947
258,TestTotalAgent_MissReward(Clone),0,1,20,4,1,2463.512
259,TestControllerAgent_Origin(Clone),1,4,4,0,0,4.181278
259,TestTotalAgent_MissReward(Clone),0,0,8,4,1,2467.694
260,TestControllerAgent_Origin(Clone),1,4,3,1,0,3.545341
260,TestTotalAgent_MissReward(Clone),0,1,6,4,1,2471.239
261,TestControllerAgent_Origin(Clone),1,4,17,0,0,11.24914
261,TestTotalAgent_MissReward(Clone),0,0,21,4,1,2482.489
262,TestControllerAgent_Origin(Clone),1,4,13,1,0,8.977744
262,TestTotalAgent_MissReward(Clone),0,1,17,4,1,2491.466
263,TestControllerAgent_Origin(Clone),1,4,6,0,0,5.274463
263,TestTotalAgent_MissReward(Clone),0,0,10,4,1,2496.741
264,TestControllerAgent_Origin(Clone),1,4,16,2,0,10.43688
264,TestTotalAgent_MissReward(Clone),0,2,17,4,1,2507.178
265,TestControllerAgent_Origin(Clone),1,4,3,2,0,3.600136
265,TestTotalAgent_MissReward(Clone),0,2,5,4,1,2510.778
266,TestControllerAgent_Origin(Clone),1,4,53,2,0,29.34158
266,TestTotalAgent_MissReward(Clone),0,2,55,4,1,2540.119
267,TestControllerAgent_Origin(Clone),1,4,6,1,0,5.313354
267,TestTotalAgent_MissReward(Clone),0,1,8,4,1,2545.432
268,TestControllerAgent_Origin(Clone),0,3,18,4,1,11.77845
268,TestTotalAgent_MissReward(Clone),1,4,17,3,0,2557.21
269,TestControllerAgent_Origin(Clone),0,1,13,4,1,7.736011
269,TestTotalAgent_MissReward(Clone),1,4,11,1,0,2564.947
270,TestControllerAgent_Origin(Clone),1,4,14,0,0,8.911157
270,TestTotalAgent_MissReward(Clone),0,0,17,4,1,2573.859
271,TestControllerAgent_Origin(Clone),1,4,7,1,0,5.709835
271,TestTotalAgent_MissReward(Clone),0,1,10,4,1,2579.568
272,TestControllerAgent_Origin(Clone),1,4,3,0,0,3.510184
272,TestTotalAgent_MissReward(Clone),0,0,7,4,1,2583.078
273,TestControllerAgent_Origin(Clone),1,4,15,3,0,10.13364
273,TestTotalAgent_MissReward(Clone),0,3,15,4,1,2593.212
274,TestControllerAgent_Origin(Clone),1,4,2,1,0,3.113044
274,TestTotalAgent_MissReward(Clone),0,1,6,4,1,2596.325
275,TestControllerAgent_Origin(Clone),1,4,5,1,0,5.146836
275,TestTotalAgent_MissReward(Clone),0,1,8,4,1,2601.472
276,TestControllerAgent_Origin(Clone),1,4,32,2,0,18.72185
276,TestTotalAgent_MissReward(Clone),0,2,33,4,1,2620.192
277,TestControllerAgent_Origin(Clone),1,4,15,1,0,10.63615
277,TestTotalAgent_MissReward(Clone),0,1,20,4,1,2630.83
278,TestControllerAgent_Origin(Clone),1,4,20,1,0,13.18833
278,TestTotalAgent_MissReward(Clone),0,1,25,4,1,2644.019
279,TestControllerAgent_Origin(Clone),1,4,7,2,0,5.651119
279,TestTotalAgent_MissReward(Clone),0,2,9,4,1,2649.671
280,TestControllerAgent_Origin(Clone),1,4,5,1,0,4.717454
280,TestTotalAgent_MissReward(Clone),0,1,7,4,1,2654.388
281,TestControllerAgent_Origin(Clone),0,1,33,4,1,17.47418
281,TestTotalAgent_MissReward(Clone),1,4,30,1,0,2671.862
282,TestControllerAgent_Origin(Clone),0,3,29,4,1,16.99969
282,TestTotalAgent_MissReward(Clone),1,4,29,3,0,2688.862
283,TestControllerAgent_Origin(Clone),1,4,2,0,0,2.379971
283,TestTotalAgent_MissReward(Clone),0,0,5,4,1,2691.242
284,TestControllerAgent_Origin(Clone),1,4,3,0,0,3.798686
284,TestTotalAgent_MissReward(Clone),0,0,7,4,1,2695.041
285,TestControllerAgent_Origin(Clone),1,4,4,0,0,4.056264
285,TestTotalAgent_MissReward(Clone),0,0,7,4,1,2699.097
286,TestControllerAgent_Origin(Clone),1,4,15,3,0,10.66402
286,TestTotalAgent_MissReward(Clone),0,3,18,4,1,2709.761
287,TestControllerAgent_Origin(Clone),1,4,9,3,0,7.020347
287,TestTotalAgent_MissReward(Clone),0,3,10,4,1,2716.781
288,TestControllerAgent_Origin(Clone),1,4,4,1,0,4.188749
288,TestTotalAgent_MissReward(Clone),0,1,7,4,1,2720.97
289,TestControllerAgent_Origin(Clone),1,4,5,2,0,4.702072
289,TestTotalAgent_MissReward(Clone),0,2,7,4,1,2725.672
290,TestControllerAgent_Origin(Clone),1,4,21,2,0,12.9273
290,TestTotalAgent_MissReward(Clone),0,2,23,4,1,2738.6
291,TestControllerAgent_Origin(Clone),1,4,13,0,0,9.03814
291,TestTotalAgent_MissReward(Clone),0,0,18,4,1,2747.637
292,TestControllerAgent_Origin(Clone),1,4,10,1,0,7.207064
292,TestTotalAgent_MissReward(Clone),0,1,12,4,1,2754.845
293,TestControllerAgent_Origin(Clone),1,4,31,1,0,18.24934
293,TestTotalAgent_MissReward(Clone),0,1,32,4,1,2773.095
294,TestControllerAgent_Origin(Clone),1,4,11,2,0,8.206778
294,TestTotalAgent_MissReward(Clone),0,2,14,4,1,2781.302
295,TestControllerAgent_Origin(Clone),1,4,5,0,0,4.640046
295,TestTotalAgent_MissReward(Clone),0,0,9,4,1,2785.942
296,TestControllerAgent_Origin(Clone),1,4,17,0,0,11.6367
296,TestTotalAgent_MissReward(Clone),0,0,22,4,1,2797.579
297,TestControllerAgent_Origin(Clone),0,2,11,4,1,7.825017
297,TestTotalAgent_MissReward(Clone),1,4,11,2,0,2805.403
298,TestControllerAgent_Origin(Clone),0,1,14,4,1,8.156216
298,TestTotalAgent_MissReward(Clone),1,4,12,1,0,2813.56
299,TestControllerAgent_Origin(Clone),0,2,6,4,1,4.195487
299,TestTotalAgent_MissReward(Clone),1,4,4,2,0,2817.756
300,TestControllerAgent_Origin(Clone),1,4,5,1,0,4.224656
300,TestTotalAgent_MissReward(Clone),0,1,7,4,1,2821.981
301,TestControllerAgent_Origin(Clone),0,2,16,4,1,10.03224
301,TestTotalAgent_MissReward(Clone),1,4,16,2,0,2832.012
302,TestControllerAgent_Origin(Clone),1,4,5,2,0,4.445401
302,TestTotalAgent_MissReward(Clone),0,2,6,4,1,2836.458
303,TestControllerAgent_Origin(Clone),1,4,7,3,0,6.100437
303,TestTotalAgent_MissReward(Clone),0,3,9,4,1,2842.559
304,TestControllerAgent_Origin(Clone),1,4,6,1,0,5.214227
304,TestTotalAgent_MissReward(Clone),0,1,9,4,1,2847.772
305,TestControllerAgent_Origin(Clone),1,4,3,0,0,3.722847
305,TestTotalAgent_MissReward(Clone),0,0,7,4,1,2851.495
306,TestControllerAgent_Origin(Clone),1,4,12,0,0,8.136966
306,TestTotalAgent_MissReward(Clone),0,0,16,4,1,2859.632
307,TestControllerAgent_Origin(Clone),0,3,12,4,1,7.761366
307,TestTotalAgent_MissReward(Clone),1,4,11,3,0,2867.394
308,TestControllerAgent_Origin(Clone),1,4,49,3,0,26.84688
308,TestTotalAgent_MissReward(Clone),0,3,48,4,1,2894.243
309,TestControllerAgent_Origin(Clone),1,4,13,0,0,8.734328
309,TestTotalAgent_MissReward(Clone),0,0,17,4,1,2902.978
310,TestControllerAgent_Origin(Clone),0,1,9,4,1,5.747556
310,TestTotalAgent_MissReward(Clone),1,4,8,1,0,2908.726
311,TestControllerAgent_Origin(Clone),1,4,2,0,0,2.912965
311,TestTotalAgent_MissReward(Clone),0,0,5,4,1,2911.638
312,TestControllerAgent_Origin(Clone),1,4,9,0,0,6.935445
312,TestTotalAgent_MissReward(Clone),0,0,13,4,1,2918.573
313,TestControllerAgent_Origin(Clone),1,4,2,3,0,3.465097
313,TestTotalAgent_MissReward(Clone),0,3,4,4,1,2922.039
314,TestControllerAgent_Origin(Clone),1,4,5,3,0,4.758659
314,TestTotalAgent_MissReward(Clone),0,3,6,4,1,2926.797
315,TestControllerAgent_Origin(Clone),1,4,3,3,0,3.593033
315,TestTotalAgent_MissReward(Clone),0,3,4,4,1,2930.39
316,TestControllerAgent_Origin(Clone),1,4,1,1,0,2.531334
316,TestTotalAgent_MissReward(Clone),0,1,4,4,1,2932.921
317,TestControllerAgent_Origin(Clone),1,4,11,0,0,7.976414
317,TestTotalAgent_MissReward(Clone),0,0,15,4,1,2940.898
318,TestControllerAgent_Origin(Clone),0,3,43,4,1,23.60907
318,TestTotalAgent_MissReward(Clone),1,4,42,3,0,2964.507
319,TestControllerAgent_Origin(Clone),1,4,5,2,0,4.480898
319,TestTotalAgent_MissReward(Clone),0,2,6,4,1,2968.988
320,TestControllerAgent_Origin(Clone),1,4,4,1,0,4.34744
320,TestTotalAgent_MissReward(Clone),0,1,7,4,1,2973.335
321,TestControllerAgent_Origin(Clone),1,4,17,2,0,10.83051
321,TestTotalAgent_MissReward(Clone),0,2,17,4,1,2984.167
322,TestControllerAgent_Origin(Clone),1,4,9,1,0,6.64727
322,TestTotalAgent_MissReward(Clone),0,1,12,4,1,2990.814
323,TestControllerAgent_Origin(Clone),1,4,6,0,0,5.407709
323,TestTotalAgent_MissReward(Clone),0,0,10,4,1,2996.223
324,TestControllerAgent_Origin(Clone),1,4,5,2,0,5.117479
324,TestTotalAgent_MissReward(Clone),0,2,8,4,1,3001.34
325,TestControllerAgent_Origin(Clone),1,4,17,1,0,10.90171
325,TestTotalAgent_MissReward(Clone),0,1,18,4,1,3012.244
326,TestControllerAgent_Origin(Clone),1,4,13,2,0,8.915357
326,TestTotalAgent_MissReward(Clone),0,2,15,4,1,3021.158
327,TestControllerAgent_Origin(Clone),1,4,22,2,0,13.36823
327,TestTotalAgent_MissReward(Clone),0,2,24,4,1,3034.527
328,TestControllerAgent_Origin(Clone),1,4,53,0,0,29.10323
328,TestTotalAgent_MissReward(Clone),0,0,55,4,1,3063.631
329,TestControllerAgent_Origin(Clone),1,4,5,0,0,4.627628
329,TestTotalAgent_MissReward(Clone),0,0,9,4,1,3068.259
330,TestControllerAgent_Origin(Clone),0,0,11,4,1,5.806201
330,TestTotalAgent_MissReward(Clone),1,4,8,0,0,3074.064
331,TestControllerAgent_Origin(Clone),1,4,3,2,0,3.534109
331,TestTotalAgent_MissReward(Clone),0,2,4,4,1,3077.599
332,TestControllerAgent_Origin(Clone),0,2,10,4,1,6.908843
332,TestTotalAgent_MissReward(Clone),1,4,10,2,0,3084.509
333,TestControllerAgent_Origin(Clone),1,4,8,2,0,6.240012
333,TestTotalAgent_MissReward(Clone),0,2,9,4,1,3090.749
334,TestControllerAgent_Origin(Clone),0,2,9,4,1,6.099028
334,TestTotalAgent_MissReward(Clone),1,4,8,2,0,3096.847
335,TestControllerAgent_Origin(Clone),1,4,7,0,0,5.250968
335,TestTotalAgent_MissReward(Clone),0,0,10,4,1,3102.098
336,TestControllerAgent_Origin(Clone),1,4,18,1,0,12.19036
336,TestTotalAgent_MissReward(Clone),0,1,22,4,1,3114.289
337,TestControllerAgent_Origin(Clone),1,4,35,1,0,19.81925
337,TestTotalAgent_MissReward(Clone),0,1,37,4,1,3134.109
338,TestControllerAgent_Origin(Clone),1,4,8,3,0,6.631668
338,TestTotalAgent_MissReward(Clone),0,3,10,4,1,3140.74
339,TestControllerAgent_Origin(Clone),1,4,6,2,0,5.44558
339,TestTotalAgent_MissReward(Clone),0,2,9,4,1,3146.185
340,TestControllerAgent_Origin(Clone),1,4,6,0,0,5.202236
340,TestTotalAgent_MissReward(Clone),0,0,9,4,1,3151.387
341,TestControllerAgent_Origin(Clone),1,4,6,2,0,5.06167
341,TestTotalAgent_MissReward(Clone),0,2,8,4,1,3156.449
342,TestControllerAgent_Origin(Clone),1,4,15,1,0,10.21722
342,TestTotalAgent_MissReward(Clone),0,1,18,4,1,3166.665
343,TestControllerAgent_Origin(Clone),1,4,4,2,0,4.161077
343,TestTotalAgent_MissReward(Clone),0,2,6,4,1,3170.826
344,TestControllerAgent_Origin(Clone),1,4,10,2,0,7.581931
344,TestTotalAgent_MissReward(Clone),0,2,13,4,1,3178.409
345,TestControllerAgent_Origin(Clone),1,4,16,1,0,10.354
345,TestTotalAgent_MissReward(Clone),0,1,19,4,1,3188.764
346,TestControllerAgent_Origin(Clone),1,4,7,3,0,6.014839
346,TestTotalAgent_MissReward(Clone),0,3,8,4,1,3194.779
347,TestControllerAgent_Origin(Clone),1,4,21,3,0,13.26741
347,TestTotalAgent_MissReward(Clone),0,3,23,4,1,3208.046
348,TestControllerAgent_Origin(Clone),0,1,9,4,1,5.533626
348,TestTotalAgent_MissReward(Clone),1,4,7,1,0,3213.579
349,TestControllerAgent_Origin(Clone),0,2,6,4,1,4.537649
349,TestTotalAgent_MissReward(Clone),1,4,5,2,0,3218.117
350,TestControllerAgent_Origin(Clone),1,4,9,2,0,6.485023
350,TestTotalAgent_MissReward(Clone),0,2,10,4,1,3224.602
351,TestControllerAgent_Origin(Clone),1,4,8,2,0,6.348969
351,TestTotalAgent_MissReward(Clone),0,2,10,4,1,3230.952
352,TestControllerAgent_Origin(Clone),0,2,89,4,1,46.92063
352,TestTotalAgent_MissReward(Clone),1,4,87,2,0,3277.874
353,TestControllerAgent_Origin(Clone),1,4,4,2,0,4.037388
353,TestTotalAgent_MissReward(Clone),0,2,5,4,1,3281.911
354,TestControllerAgent_Origin(Clone),1,4,14,1,0,9.583648
354,TestTotalAgent_MissReward(Clone),0,1,18,4,1,3291.496
355,TestControllerAgent_Origin(Clone),1,4,5,0,0,4.706037
355,TestTotalAgent_MissReward(Clone),0,0,9,4,1,3296.202
356,TestControllerAgent_Origin(Clone),1,4,3,1,0,3.635121
356,TestTotalAgent_MissReward(Clone),0,1,5,4,1,3299.837
357,TestControllerAgent_Origin(Clone),1,4,5,1,0,4.89178
357,TestTotalAgent_MissReward(Clone),0,1,9,4,1,3304.729
358,TestControllerAgent_Origin(Clone),1,4,10,1,0,7.264815
358,TestTotalAgent_MissReward(Clone),0,1,13,4,1,3311.993
359,TestControllerAgent_Origin(Clone),1,4,10,1,0,7.480219
359,TestTotalAgent_MissReward(Clone),0,1,14,4,1,3319.473
360,TestControllerAgent_Origin(Clone),1,4,10,2,0,7.126773
360,TestTotalAgent_MissReward(Clone),0,2,12,4,1,3326.6
361,TestControllerAgent_Origin(Clone),0,3,7,4,1,5.449494
361,TestTotalAgent_MissReward(Clone),1,4,7,3,0,3332.05
362,TestControllerAgent_Origin(Clone),1,4,28,1,0,16.25708
362,TestTotalAgent_MissReward(Clone),0,1,27,4,1,3348.308
363,TestControllerAgent_Origin(Clone),1,4,17,0,0,10.73483
363,TestTotalAgent_MissReward(Clone),0,0,21,4,1,3359.043
364,TestControllerAgent_Origin(Clone),1,4,4,1,0,4.506421
364,TestTotalAgent_MissReward(Clone),0,1,8,4,1,3363.549
365,TestControllerAgent_Origin(Clone),1,4,14,3,0,9.539777
365,TestTotalAgent_MissReward(Clone),0,3,15,4,1,3373.088
366,TestControllerAgent_Origin(Clone),1,4,12,1,0,8.483745
366,TestTotalAgent_MissReward(Clone),0,1,16,4,1,3381.572
367,TestControllerAgent_Origin(Clone),1,4,33,2,0,18.93835
367,TestTotalAgent_MissReward(Clone),0,2,34,4,1,3400.512
368,TestControllerAgent_Origin(Clone),1,4,11,3,0,8.022811
368,TestTotalAgent_MissReward(Clone),0,3,13,4,1,3408.534
369,TestControllerAgent_Origin(Clone),1,4,16,1,0,10.5123
369,TestTotalAgent_MissReward(Clone),0,1,19,4,1,3419.046
370,TestControllerAgent_Origin(Clone),1,4,6,1,0,5.365103
370,TestTotalAgent_MissReward(Clone),0,1,9,4,1,3424.412
371,TestControllerAgent_Origin(Clone),1,4,3,2,0,3.701708
371,TestTotalAgent_MissReward(Clone),0,2,5,4,1,3428.114
372,TestControllerAgent_Origin(Clone),1,4,25,1,0,14.79914
372,TestTotalAgent_MissReward(Clone),0,1,28,4,1,3442.914
373,TestControllerAgent_Origin(Clone),1,4,7,0,0,5.917004
373,TestTotalAgent_MissReward(Clone),0,0,11,4,1,3448.831
374,TestControllerAgent_Origin(Clone),0,3,5,4,1,4.228602
374,TestTotalAgent_MissReward(Clone),1,4,5,3,0,3453.06
375,TestControllerAgent_Origin(Clone),1,4,3,3,0,3.5879
375,TestTotalAgent_MissReward(Clone),0,3,4,4,1,3456.647
376,TestControllerAgent_Origin(Clone),1,4,5,1,0,4.921985
376,TestTotalAgent_MissReward(Clone),0,1,8,4,1,3461.569
377,TestControllerAgent_Origin(Clone),1,4,20,0,0,12.47171
377,TestTotalAgent_MissReward(Clone),0,0,25,4,1,3474.041
378,TestControllerAgent_Origin(Clone),1,4,2,1,0,3.158468
378,TestTotalAgent_MissReward(Clone),0,1,5,4,1,3477.199
379,TestControllerAgent_Origin(Clone),0,3,20,4,1,12.75375
379,TestTotalAgent_MissReward(Clone),1,4,20,3,0,3489.953
380,TestControllerAgent_Origin(Clone),1,4,16,0,0,9.95929
380,TestTotalAgent_MissReward(Clone),0,0,19,4,1,3499.913
381,TestControllerAgent_Origin(Clone),1,4,48,2,0,26.46214
381,TestTotalAgent_MissReward(Clone),0,2,48,4,1,3526.373
382,TestControllerAgent_Origin(Clone),0,2,7,4,1,5.224874
382,TestTotalAgent_MissReward(Clone),1,4,7,2,0,3531.598
383,TestControllerAgent_Origin(Clone),1,4,8,0,0,6.248287
383,TestTotalAgent_MissReward(Clone),0,0,12,4,1,3537.847
384,TestControllerAgent_Origin(Clone),1,4,3,1,0,4.206001
384,TestTotalAgent_MissReward(Clone),0,1,7,4,1,3542.053
385,TestControllerAgent_Origin(Clone),1,4,8,3,0,6.239427
385,TestTotalAgent_MissReward(Clone),0,3,9,4,1,3548.292
386,TestControllerAgent_Origin(Clone),0,3,28,4,1,16.73035
386,TestTotalAgent_MissReward(Clone),1,4,29,3,0,3565.025
387,TestControllerAgent_Origin(Clone),1,4,7,1,0,5.480042
387,TestTotalAgent_MissReward(Clone),0,1,9,4,1,3570.504
388,TestControllerAgent_Origin(Clone),0,2,22,4,1,12.47768
388,TestTotalAgent_MissReward(Clone),1,4,21,2,0,3582.982
389,TestControllerAgent_Origin(Clone),1,4,12,1,0,8.380888
389,TestTotalAgent_MissReward(Clone),0,1,14,4,1,3591.363
390,TestControllerAgent_Origin(Clone),1,4,8,2,0,7.123171
390,TestTotalAgent_MissReward(Clone),0,2,12,4,1,3598.486
391,TestControllerAgent_Origin(Clone),1,4,7,1,0,5.91002
391,TestTotalAgent_MissReward(Clone),0,1,11,4,1,3604.396
392,TestControllerAgent_Origin(Clone),1,4,2,3,0,2.796966
392,TestTotalAgent_MissReward(Clone),0,3,3,4,1,3607.194
393,TestControllerAgent_Origin(Clone),1,4,3,1,0,3.89157
393,TestTotalAgent_MissReward(Clone),0,1,6,4,1,3611.085
394,TestControllerAgent_Origin(Clone),1,4,5,0,0,5.013124
394,TestTotalAgent_MissReward(Clone),0,0,9,4,1,3616.098
395,TestControllerAgent_Origin(Clone),1,4,12,2,0,8.683744
395,TestTotalAgent_MissReward(Clone),0,2,14,4,1,3624.782
396,TestControllerAgent_Origin(Clone),1,4,3,1,0,3.432591
396,TestTotalAgent_MissReward(Clone),0,1,6,4,1,3628.214
397,TestControllerAgent_Origin(Clone),1,4,4,1,0,4.347655
397,TestTotalAgent_MissReward(Clone),0,1,7,4,1,3632.561
398,TestControllerAgent_Origin(Clone),1,4,8,1,0,6.491242
398,TestTotalAgent_MissReward(Clone),0,1,11,4,1,3639.053
399,TestControllerAgent_Origin(Clone),1,4,17,0,0,10.98014
399,TestTotalAgent_MissReward(Clone),0,0,21,4,1,3650.032
400,TestControllerAgent_Origin(Clone),1,4,15,1,0,9.577197
400,TestTotalAgent_MissReward(Clone),0,1,18,4,1,3659.608
401,TestControllerAgent_Origin(Clone),1,4,28,0,0,16.58013
401,TestTotalAgent_MissReward(Clone),0,0,32,4,1,3676.189
402,TestControllerAgent_Origin(Clone),1,4,33,1,0,19.06519
402,TestTotalAgent_MissReward(Clone),0,1,35,4,1,3695.255
403,TestControllerAgent_Origin(Clone),1,4,9,2,0,7.007326
403,TestTotalAgent_MissReward(Clone),0,2,11,4,1,3702.262
404,TestControllerAgent_Origin(Clone),1,4,9,2,0,7.009963
404,TestTotalAgent_MissReward(Clone),0,2,12,4,1,3709.272
405,TestControllerAgent_Origin(Clone),1,4,36,2,0,20.48628
