열1,열2,열3,열4,열5,열6,열7,열8
194,TestControllerAgent_MissReward(Clone),1,4,2,0,0,3.690078
194,TestTotalAgent_MissReward(Clone),0,0,6,4,1,2235.282
195,TestControllerAgent_MissReward(Clone),1,4,11,3,0,7.668624
195,TestTotalAgent_MissReward(Clone),0,3,12,4,1,2242.95
196,TestControllerAgent_MissReward(Clone),1,4,38,1,0,21.87167
196,TestTotalAgent_MissReward(Clone),0,1,41,4,1,2264.821
197,TestControllerAgent_MissReward(Clone),0,3,6,4,1,4.89781
197,TestTotalAgent_MissReward(Clone),1,4,6,3,0,2269.719
198,TestControllerAgent_MissReward(Clone),1,4,13,1,0,9.040968
198,TestTotalAgent_MissReward(Clone),0,1,16,4,1,2278.76
199,TestControllerAgent_MissReward(Clone),1,4,4,1,0,3.988073
