열1,열2,열3,열4,열5,열6,열7,열8
198,TestControllerAgent_MissReward(Clone),1,4,29,1,0,19.43864
198,TestTotalAgent_MissReward(Clone),0,1,36,4,1,4299.254
199,TestControllerAgent_MissReward(Clone),1,4,38,2,0,22.2233
199,TestTotalAgent_MissReward(Clone),0,2,41,4,1,4321.477
200,TestControllerAgent_MissReward(Clone),1,4,19,1,0,11.531
200,TestTotalAgent_MissReward(Clone),0,1,22,4,1,4333.008
201,TestControllerAgent_MissReward(Clone),0,1,97,0,0,60.03881
201,TestTotalAgent_MissReward(Clone),0,0,115,1,0,4393.05
202,TestControllerAgent_MissReward(Clone),1,4,30,2,0,16.86867
202,TestTotalAgent_MissReward(Clone),0,2,31,4,1,4409.916
203,TestControllerAgent_MissReward(Clone),1,4,14,0,0,17.1491
203,TestTotalAgent_MissReward(Clone),0,0,31,4,1,4427.063
204,TestControllerAgent_MissReward(Clone),1,4,39,2,0,22.65548
204,TestTotalAgent_MissReward(Clone),0,2,41,4,1,4449.719
205,TestControllerAgent_MissReward(Clone),1,4,6,0,0,5.062425
205,TestTotalAgent_MissReward(Clone),0,0,10,4,1,4454.781
206,TestControllerAgent_MissReward(Clone),1,4,63,0,0,35.32196
206,TestTotalAgent_MissReward(Clone),0,0,68,4,1,4490.109
207,TestControllerAgent_MissReward(Clone),1,4,14,0,0,14.13764
207,TestTotalAgent_MissReward(Clone),0,0,26,4,1,4504.248
208,TestControllerAgent_MissReward(Clone),1,4,7,0,0,6.804304
208,TestTotalAgent_MissReward(Clone),0,0,13,4,1,4511.052
209,TestControllerAgent_MissReward(Clone),1,4,78,0,0,43.72318
209,TestTotalAgent_MissReward(Clone),0,0,84,4,1,4554.777
210,TestControllerAgent_MissReward(Clone),1,4,20,3,0,14.92507
210,TestTotalAgent_MissReward(Clone),0,3,25,4,1,4569.699
211,TestControllerAgent_MissReward(Clone),1,4,21,1,0,12.56634
211,TestTotalAgent_MissReward(Clone),0,1,23,4,1,4582.266
212,TestControllerAgent_MissReward(Clone),1,4,4,3,0,4.003034
212,TestTotalAgent_MissReward(Clone),0,3,5,4,1,4586.269
213,TestControllerAgent_MissReward(Clone),1,4,7,0,0,5.540299
213,TestTotalAgent_MissReward(Clone),0,0,11,4,1,4591.809
214,TestControllerAgent_MissReward(Clone),1,4,36,0,0,22.9441
214,TestTotalAgent_MissReward(Clone),0,0,43,4,1,4614.754
215,TestControllerAgent_MissReward(Clone),1,4,10,0,0,12.03334
215,TestTotalAgent_MissReward(Clone),0,0,23,4,1,4626.788
216,TestControllerAgent_MissReward(Clone),1,4,43,0,0,25.60505
216,TestTotalAgent_MissReward(Clone),0,0,48,4,1,4652.395
217,TestControllerAgent_MissReward(Clone),1,4,22,2,0,13.09058
217,TestTotalAgent_MissReward(Clone),0,2,23,4,1,4665.486
218,TestControllerAgent_MissReward(Clone),1,4,12,1,0,7.978849
218,TestTotalAgent_MissReward(Clone),0,1,14,4,1,4673.463
219,TestControllerAgent_MissReward(Clone),1,4,17,1,0,10.48126
219,TestTotalAgent_MissReward(Clone),0,1,19,4,1,4683.945
220,TestControllerAgent_MissReward(Clone),1,4,31,0,0,17.5119
220,TestTotalAgent_MissReward(Clone),0,0,34,4,1,4701.456
221,TestControllerAgent_MissReward(Clone),1,4,55,0,0,32.70898
221,TestTotalAgent_MissReward(Clone),0,0,63,4,1,4734.166
222,TestControllerAgent_MissReward(Clone),0,1,103,0,0,60.00909
222,TestTotalAgent_MissReward(Clone),0,0,115,1,0,4794.174
223,TestControllerAgent_MissReward(Clone),1,4,18,0,0,10.96018
223,TestTotalAgent_MissReward(Clone),0,0,22,4,1,4805.134
224,TestControllerAgent_MissReward(Clone),1,4,20,1,0,12.03409
224,TestTotalAgent_MissReward(Clone),0,1,22,4,1,4817.168
225,TestControllerAgent_MissReward(Clone),1,4,14,0,0,8.998227
225,TestTotalAgent_MissReward(Clone),0,0,17,4,1,4826.167
226,TestControllerAgent_MissReward(Clone),1,4,11,0,0,7.482387
226,TestTotalAgent_MissReward(Clone),0,0,15,4,1,4833.65
227,TestControllerAgent_MissReward(Clone),1,4,17,2,0,10.50042
227,TestTotalAgent_MissReward(Clone),0,2,19,4,1,4844.152
228,TestControllerAgent_MissReward(Clone),1,4,25,1,0,14.52958
228,TestTotalAgent_MissReward(Clone),0,1,26,4,1,4858.68
229,TestControllerAgent_MissReward(Clone),1,4,20,1,0,11.96841
229,TestTotalAgent_MissReward(Clone),0,1,22,4,1,4870.649
230,TestControllerAgent_MissReward(Clone),1,4,22,2,0,13.23168
230,TestTotalAgent_MissReward(Clone),0,2,24,4,1,4883.883
231,TestControllerAgent_MissReward(Clone),1,4,30,1,0,17.69013
231,TestTotalAgent_MissReward(Clone),0,1,32,4,1,4901.576
232,TestControllerAgent_MissReward(Clone),1,4,14,0,0,10.89555
232,TestTotalAgent_MissReward(Clone),0,0,21,4,1,4912.471
233,TestControllerAgent_MissReward(Clone),1,4,9,1,0,6.483386
233,TestTotalAgent_MissReward(Clone),0,1,11,4,1,4918.955
234,TestControllerAgent_MissReward(Clone),0,1,29,4,1,15.54676
234,TestTotalAgent_MissReward(Clone),1,4,27,1,0,4934.5
235,TestControllerAgent_MissReward(Clone),1,4,18,0,0,11.49915
235,TestTotalAgent_MissReward(Clone),0,0,21,4,1,4945.997
236,TestControllerAgent_MissReward(Clone),1,4,47,0,0,25.49358
236,TestTotalAgent_MissReward(Clone),0,0,49,4,1,4971.486
237,TestControllerAgent_MissReward(Clone),1,4,25,2,0,17.01906
237,TestTotalAgent_MissReward(Clone),0,2,28,4,1,4988.505
238,TestControllerAgent_MissReward(Clone),1,4,31,2,0,18.78945
238,TestTotalAgent_MissReward(Clone),0,2,34,4,1,5007.295
239,TestControllerAgent_MissReward(Clone),1,4,12,1,0,7.999089
239,TestTotalAgent_MissReward(Clone),0,1,14,4,1,5015.295
240,TestControllerAgent_MissReward(Clone),1,4,20,3,0,12.82911
240,TestTotalAgent_MissReward(Clone),0,3,21,4,1,5028.128
241,TestControllerAgent_MissReward(Clone),1,4,16,2,0,9.986298
241,TestTotalAgent_MissReward(Clone),0,2,17,4,1,5038.115
242,TestControllerAgent_MissReward(Clone),1,4,16,1,0,11.54242
242,TestTotalAgent_MissReward(Clone),0,1,20,4,1,5049.656
243,TestControllerAgent_MissReward(Clone),0,3,15,4,1,9.368201
243,TestTotalAgent_MissReward(Clone),1,4,14,3,0,5059.025
244,TestControllerAgent_MissReward(Clone),1,4,18,1,0,10.96226
244,TestTotalAgent_MissReward(Clone),0,1,20,4,1,5069.988
245,TestControllerAgent_MissReward(Clone),1,4,91,0,0,53.72277
245,TestTotalAgent_MissReward(Clone),0,0,103,4,1,5123.708
246,TestControllerAgent_MissReward(Clone),1,4,18,1,0,11.07196
246,TestTotalAgent_MissReward(Clone),0,1,21,4,1,5134.776
247,TestControllerAgent_MissReward(Clone),1,4,23,1,0,13.61875
247,TestTotalAgent_MissReward(Clone),0,1,25,4,1,5148.399
248,TestControllerAgent_MissReward(Clone),1,4,47,1,0,37.46159
248,TestTotalAgent_MissReward(Clone),0,1,71,4,1,5185.86
249,TestControllerAgent_MissReward(Clone),1,4,9,0,0,6.753325
249,TestTotalAgent_MissReward(Clone),0,0,13,4,1,5192.613
250,TestControllerAgent_MissReward(Clone),1,4,12,0,0,7.963966
250,TestTotalAgent_MissReward(Clone),0,0,16,4,1,5200.577
251,TestControllerAgent_MissReward(Clone),0,2,105,0,0,60.03447
251,TestTotalAgent_MissReward(Clone),0,0,115,2,0,5260.616
252,TestControllerAgent_MissReward(Clone),1,4,31,0,0,17.60615
252,TestTotalAgent_MissReward(Clone),0,0,33,4,1,5278.218
253,TestControllerAgent_MissReward(Clone),1,4,16,2,0,10.21525
253,TestTotalAgent_MissReward(Clone),0,2,18,4,1,5288.434
254,TestControllerAgent_MissReward(Clone),1,4,27,1,0,22.70063
254,TestTotalAgent_MissReward(Clone),0,1,42,4,1,5311.137
255,TestControllerAgent_MissReward(Clone),1,4,13,0,0,8.770291
255,TestTotalAgent_MissReward(Clone),0,0,16,4,1,5319.909
256,TestControllerAgent_MissReward(Clone),0,2,95,2,0,60.042
256,TestTotalAgent_MissReward(Clone),0,2,114,2,0,5379.949
257,TestControllerAgent_MissReward(Clone),1,4,21,0,0,12.31046
257,TestTotalAgent_MissReward(Clone),0,0,23,4,1,5392.258
258,TestControllerAgent_MissReward(Clone),1,4,14,2,0,10.46135
258,TestTotalAgent_MissReward(Clone),0,2,19,4,1,5402.72
259,TestControllerAgent_MissReward(Clone),1,4,26,0,0,19.08759
259,TestTotalAgent_MissReward(Clone),0,0,37,4,1,5421.807
260,TestControllerAgent_MissReward(Clone),0,2,102,1,0,60.00518
260,TestTotalAgent_MissReward(Clone),0,1,114,2,0,5481.818
261,TestControllerAgent_MissReward(Clone),1,4,30,0,0,17.60661
261,TestTotalAgent_MissReward(Clone),0,0,35,4,1,5499.424
262,TestControllerAgent_MissReward(Clone),1,4,37,3,0,27.61227
262,TestTotalAgent_MissReward(Clone),0,3,48,4,1,5527.037
263,TestControllerAgent_MissReward(Clone),1,4,35,0,0,19.73891
263,TestTotalAgent_MissReward(Clone),0,0,37,4,1,5546.779
264,TestControllerAgent_MissReward(Clone),1,4,41,1,0,22.50526
264,TestTotalAgent_MissReward(Clone),0,1,42,4,1,5569.283
265,TestControllerAgent_MissReward(Clone),1,4,29,3,0,19.89821
265,TestTotalAgent_MissReward(Clone),0,3,35,4,1,5589.184
266,TestControllerAgent_MissReward(Clone),1,4,5,1,0,4.470045
266,TestTotalAgent_MissReward(Clone),0,1,8,4,1,5593.653
267,TestControllerAgent_MissReward(Clone),1,4,18,0,0,17.47323
267,TestTotalAgent_MissReward(Clone),0,0,33,4,1,5611.127
268,TestControllerAgent_MissReward(Clone),1,4,85,1,0,59.79767
268,TestTotalAgent_MissReward(Clone),0,1,115,4,1,5670.922
269,TestControllerAgent_MissReward(Clone),1,4,32,0,0,19.54987
269,TestTotalAgent_MissReward(Clone),0,0,35,4,1,5690.473
270,TestControllerAgent_MissReward(Clone),1,4,53,1,0,31.57151
270,TestTotalAgent_MissReward(Clone),0,1,60,4,1,5722.043
271,TestControllerAgent_MissReward(Clone),1,4,63,0,0,37.26068
271,TestTotalAgent_MissReward(Clone),0,0,73,4,1,5759.301
272,TestControllerAgent_MissReward(Clone),1,4,36,0,0,20.90467
272,TestTotalAgent_MissReward(Clone),0,0,40,4,1,5780.209
273,TestControllerAgent_MissReward(Clone),1,4,16,0,0,10.01976
273,TestTotalAgent_MissReward(Clone),0,0,19,4,1,5790.23
274,TestControllerAgent_MissReward(Clone),1,4,48,0,0,27.86153
274,TestTotalAgent_MissReward(Clone),0,0,54,4,1,5818.092
275,TestControllerAgent_MissReward(Clone),1,4,17,1,0,10.43188
275,TestTotalAgent_MissReward(Clone),0,1,19,4,1,5828.524
276,TestControllerAgent_MissReward(Clone),1,4,35,1,0,24.72954
276,TestTotalAgent_MissReward(Clone),0,1,46,4,1,5853.253
277,TestControllerAgent_MissReward(Clone),1,4,18,2,0,12.03591
277,TestTotalAgent_MissReward(Clone),0,2,21,4,1,5865.29
278,TestControllerAgent_MissReward(Clone),1,4,18,2,0,11.10621
278,TestTotalAgent_MissReward(Clone),0,2,21,4,1,5876.396
279,TestControllerAgent_MissReward(Clone),1,4,14,0,0,9.08626
279,TestTotalAgent_MissReward(Clone),0,0,15,4,1,5885.482
280,TestControllerAgent_MissReward(Clone),1,4,32,0,0,19.29995
280,TestTotalAgent_MissReward(Clone),0,0,35,4,1,5904.783
281,TestControllerAgent_MissReward(Clone),1,4,26,1,0,14.89083
281,TestTotalAgent_MissReward(Clone),0,1,27,4,1,5919.675
282,TestControllerAgent_MissReward(Clone),1,4,20,0,0,12.13053
282,TestTotalAgent_MissReward(Clone),0,0,23,4,1,5931.806
283,TestControllerAgent_MissReward(Clone),1,4,19,1,0,13.82583
283,TestTotalAgent_MissReward(Clone),0,1,26,4,1,5945.631
284,TestControllerAgent_MissReward(Clone),1,4,68,0,0,36.56025
284,TestTotalAgent_MissReward(Clone),0,0,71,4,1,5982.187
285,TestControllerAgent_MissReward(Clone),1,4,9,0,0,6.42855
285,TestTotalAgent_MissReward(Clone),0,0,12,4,1,5988.617
286,TestControllerAgent_MissReward(Clone),1,4,24,0,0,14.14453
286,TestTotalAgent_MissReward(Clone),0,0,27,4,1,6002.761
287,TestControllerAgent_MissReward(Clone),1,4,69,1,0,40.40276
287,TestTotalAgent_MissReward(Clone),0,1,76,4,1,6043.166
288,TestControllerAgent_MissReward(Clone),1,4,6,0,0,5.327007
288,TestTotalAgent_MissReward(Clone),0,0,10,4,1,6048.493
289,TestControllerAgent_MissReward(Clone),0,2,103,1,0,60.05493
289,TestTotalAgent_MissReward(Clone),0,1,114,2,0,6108.538
290,TestControllerAgent_MissReward(Clone),1,4,34,2,0,18.58437
290,TestTotalAgent_MissReward(Clone),0,2,35,4,1,6127.123
291,TestControllerAgent_MissReward(Clone),1,4,7,0,0,5.770232
291,TestTotalAgent_MissReward(Clone),0,0,10,4,1,6132.894
292,TestControllerAgent_MissReward(Clone),1,4,22,1,0,12.9922
292,TestTotalAgent_MissReward(Clone),0,1,25,4,1,6145.885
293,TestControllerAgent_MissReward(Clone),0,3,13,4,1,8.196771
293,TestTotalAgent_MissReward(Clone),1,4,12,3,0,6154.086
294,TestControllerAgent_MissReward(Clone),0,2,101,2,0,60.00187
294,TestTotalAgent_MissReward(Clone),0,2,113,2,0,6214.085
295,TestControllerAgent_MissReward(Clone),0,0,111,0,0,60.07346
295,TestTotalAgent_MissReward(Clone),0,0,115,0,0,6274.163
296,TestControllerAgent_MissReward(Clone),1,4,13,0,0,9.134498
296,TestTotalAgent_MissReward(Clone),0,0,18,4,1,6283.296
297,TestControllerAgent_MissReward(Clone),1,4,20,0,0,12.15682
297,TestTotalAgent_MissReward(Clone),0,0,23,4,1,6295.455
298,TestControllerAgent_MissReward(Clone),1,4,44,3,0,24.59086
298,TestTotalAgent_MissReward(Clone),0,3,44,4,1,6320.047
299,TestControllerAgent_MissReward(Clone),1,4,14,0,0,11.21262
299,TestTotalAgent_MissReward(Clone),0,0,21,4,1,6331.26
300,TestControllerAgent_MissReward(Clone),1,4,27,0,0,15.66237
300,TestTotalAgent_MissReward(Clone),0,0,31,4,1,6346.926
301,TestControllerAgent_MissReward(Clone),1,4,26,3,0,16.53493
301,TestTotalAgent_MissReward(Clone),0,3,29,4,1,6363.461
302,TestControllerAgent_MissReward(Clone),1,4,81,1,0,48.67488
302,TestTotalAgent_MissReward(Clone),0,1,91,4,1,6412.136
303,TestControllerAgent_MissReward(Clone),1,4,55,1,0,30.10882
303,TestTotalAgent_MissReward(Clone),0,1,57,4,1,6442.246
304,TestControllerAgent_MissReward(Clone),1,4,28,1,0,23.06086
304,TestTotalAgent_MissReward(Clone),0,1,44,4,1,6465.308
305,TestControllerAgent_MissReward(Clone),1,4,68,2,0,44.58039
305,TestTotalAgent_MissReward(Clone),0,2,82,4,1,6509.89
306,TestControllerAgent_MissReward(Clone),1,4,4,0,0,3.987727
306,TestTotalAgent_MissReward(Clone),0,0,7,4,1,6513.879
307,TestControllerAgent_MissReward(Clone),1,4,68,0,0,54.1173
307,TestTotalAgent_MissReward(Clone),0,0,105,4,1,6567.994
308,TestControllerAgent_MissReward(Clone),1,4,13,0,0,8.696852
308,TestTotalAgent_MissReward(Clone),0,0,16,4,1,6576.69
309,TestControllerAgent_MissReward(Clone),1,4,66,0,0,37.43133
309,TestTotalAgent_MissReward(Clone),0,0,72,4,1,6614.122
310,TestControllerAgent_MissReward(Clone),1,4,25,1,0,14.52636
310,TestTotalAgent_MissReward(Clone),0,1,27,4,1,6628.649
311,TestControllerAgent_MissReward(Clone),1,4,30,0,0,19.19463
311,TestTotalAgent_MissReward(Clone),0,0,37,4,1,6647.846
312,TestControllerAgent_MissReward(Clone),1,4,15,1,0,11.32935
312,TestTotalAgent_MissReward(Clone),0,1,21,4,1,6659.177
313,TestControllerAgent_MissReward(Clone),0,2,107,1,0,60.05175
313,TestTotalAgent_MissReward(Clone),0,1,114,2,0,6719.232
314,TestControllerAgent_MissReward(Clone),0,0,97,2,0,60.05106
314,TestTotalAgent_MissReward(Clone),0,2,113,0,0,6779.281
315,TestControllerAgent_MissReward(Clone),1,4,24,2,0,15.22346
315,TestTotalAgent_MissReward(Clone),0,2,27,4,1,6794.501
316,TestControllerAgent_MissReward(Clone),1,4,81,0,0,48.44476
316,TestTotalAgent_MissReward(Clone),0,0,94,4,1,6842.938
317,TestControllerAgent_MissReward(Clone),1,4,59,0,0,32.28523
317,TestTotalAgent_MissReward(Clone),0,0,62,4,1,6875.227
318,TestControllerAgent_MissReward(Clone),1,4,7,0,0,6.933202
318,TestTotalAgent_MissReward(Clone),0,0,14,4,1,6882.16
319,TestControllerAgent_MissReward(Clone),1,4,39,3,0,21.52616
319,TestTotalAgent_MissReward(Clone),0,3,38,4,1,6903.688
320,TestControllerAgent_MissReward(Clone),1,4,20,0,0,14.81537
320,TestTotalAgent_MissReward(Clone),0,0,28,4,1,6918.505
321,TestControllerAgent_MissReward(Clone),1,4,25,0,0,14.53023
321,TestTotalAgent_MissReward(Clone),0,0,28,4,1,6933.035
322,TestControllerAgent_MissReward(Clone),1,4,41,1,0,23.85414
322,TestTotalAgent_MissReward(Clone),0,1,44,4,1,6956.889
323,TestControllerAgent_MissReward(Clone),1,4,26,0,0,15.38134
323,TestTotalAgent_MissReward(Clone),0,0,30,4,1,6972.272
324,TestControllerAgent_MissReward(Clone),1,4,59,2,0,39.48866
324,TestTotalAgent_MissReward(Clone),0,2,70,4,1,7011.764
325,TestControllerAgent_MissReward(Clone),0,2,106,2,0,60.08261
325,TestTotalAgent_MissReward(Clone),0,2,114,2,0,7071.841
326,TestControllerAgent_MissReward(Clone),1,4,28,1,0,15.47894
326,TestTotalAgent_MissReward(Clone),0,1,29,4,1,7087.32
327,TestControllerAgent_MissReward(Clone),1,4,11,0,0,7.720939
327,TestTotalAgent_MissReward(Clone),0,0,14,4,1,7095.042
328,TestControllerAgent_MissReward(Clone),1,4,9,0,0,6.469839
328,TestTotalAgent_MissReward(Clone),0,0,13,4,1,7101.511
329,TestControllerAgent_MissReward(Clone),1,4,18,0,0,12.12498
329,TestTotalAgent_MissReward(Clone),0,0,23,4,1,7113.636
330,TestControllerAgent_MissReward(Clone),1,4,35,0,0,20.68291
330,TestTotalAgent_MissReward(Clone),0,0,39,4,1,7134.319
331,TestControllerAgent_MissReward(Clone),1,4,16,0,0,10.4762
331,TestTotalAgent_MissReward(Clone),0,0,19,4,1,7144.796
332,TestControllerAgent_MissReward(Clone),1,4,9,0,0,6.862347
332,TestTotalAgent_MissReward(Clone),0,0,13,4,1,7151.659
333,TestControllerAgent_MissReward(Clone),1,4,11,1,0,7.496924
333,TestTotalAgent_MissReward(Clone),0,1,13,4,1,7159.156
334,TestControllerAgent_MissReward(Clone),1,4,27,0,0,18.01816
334,TestTotalAgent_MissReward(Clone),0,0,34,4,1,7177.171
335,TestControllerAgent_MissReward(Clone),1,4,30,0,0,17.40298
335,TestTotalAgent_MissReward(Clone),0,0,34,4,1,7194.577
336,TestControllerAgent_MissReward(Clone),1,4,66,0,0,36.8723
336,TestTotalAgent_MissReward(Clone),0,0,72,4,1,7231.451
337,TestControllerAgent_MissReward(Clone),1,4,44,1,0,25.05161
337,TestTotalAgent_MissReward(Clone),0,1,47,4,1,7256.505
338,TestControllerAgent_MissReward(Clone),1,4,16,0,0,10.09303
338,TestTotalAgent_MissReward(Clone),0,0,19,4,1,7266.6
339,TestControllerAgent_MissReward(Clone),1,4,22,1,0,13.31188
339,TestTotalAgent_MissReward(Clone),0,1,25,4,1,7279.911
340,TestControllerAgent_MissReward(Clone),1,4,25,0,0,18.46643
340,TestTotalAgent_MissReward(Clone),0,0,36,4,1,7298.375
341,TestControllerAgent_MissReward(Clone),1,4,25,0,0,15.22094
341,TestTotalAgent_MissReward(Clone),0,0,28,4,1,7313.593
342,TestControllerAgent_MissReward(Clone),1,4,19,0,0,11.55069
342,TestTotalAgent_MissReward(Clone),0,0,21,4,1,7325.145
343,TestControllerAgent_MissReward(Clone),1,4,19,1,0,14.65989
343,TestTotalAgent_MissReward(Clone),0,1,28,4,1,7339.801
344,TestControllerAgent_MissReward(Clone),0,2,101,0,0,60.01493
344,TestTotalAgent_MissReward(Clone),0,0,115,2,0,7399.819
345,TestControllerAgent_MissReward(Clone),1,4,8,0,0,6.49056
345,TestTotalAgent_MissReward(Clone),0,0,12,4,1,7406.309
346,TestControllerAgent_MissReward(Clone),1,4,9,1,0,6.496308
346,TestTotalAgent_MissReward(Clone),0,1,11,4,1,7412.805
347,TestControllerAgent_MissReward(Clone),1,4,76,3,0,46.37546
347,TestTotalAgent_MissReward(Clone),0,3,86,4,1,7459.18
348,TestControllerAgent_MissReward(Clone),1,4,18,0,0,12.28912
348,TestTotalAgent_MissReward(Clone),0,0,24,4,1,7471.472
349,TestControllerAgent_MissReward(Clone),1,4,25,2,0,14.65167
349,TestTotalAgent_MissReward(Clone),0,2,25,4,1,7486.125
350,TestControllerAgent_MissReward(Clone),1,4,57,2,0,30.5528
350,TestTotalAgent_MissReward(Clone),0,2,57,4,1,7516.682
351,TestControllerAgent_MissReward(Clone),1,4,17,1,0,11.81963
351,TestTotalAgent_MissReward(Clone),0,1,21,4,1,7528.503
352,TestControllerAgent_MissReward(Clone),1,4,25,0,0,16.22374
352,TestTotalAgent_MissReward(Clone),0,0,31,4,1,7544.728
353,TestControllerAgent_MissReward(Clone),1,4,7,0,0,5.510706
353,TestTotalAgent_MissReward(Clone),0,0,10,4,1,7550.238
354,TestControllerAgent_MissReward(Clone),1,4,25,0,0,15.06089
354,TestTotalAgent_MissReward(Clone),0,0,29,4,1,7565.297
355,TestControllerAgent_MissReward(Clone),1,4,53,0,0,37.43086
355,TestTotalAgent_MissReward(Clone),0,0,72,4,1,7602.726
356,TestControllerAgent_MissReward(Clone),1,4,5,0,0,4.511462
356,TestTotalAgent_MissReward(Clone),0,0,8,4,1,7607.238
357,TestControllerAgent_MissReward(Clone),1,4,13,0,0,10.76655
357,TestTotalAgent_MissReward(Clone),0,0,21,4,1,7618.004
358,TestControllerAgent_MissReward(Clone),1,4,64,2,0,35.0125
358,TestTotalAgent_MissReward(Clone),0,2,65,4,1,7653.013
359,TestControllerAgent_MissReward(Clone),1,4,27,2,0,15.98327
359,TestTotalAgent_MissReward(Clone),0,2,29,4,1,7668.994
360,TestControllerAgent_MissReward(Clone),1,4,20,1,0,11.97949
360,TestTotalAgent_MissReward(Clone),0,1,22,4,1,7680.976
361,TestControllerAgent_MissReward(Clone),1,4,8,1,0,5.978855
361,TestTotalAgent_MissReward(Clone),0,1,10,4,1,7686.954
362,TestControllerAgent_MissReward(Clone),1,4,11,1,0,7.592293
362,TestTotalAgent_MissReward(Clone),0,1,14,4,1,7694.548
363,TestControllerAgent_MissReward(Clone),1,4,11,2,0,8.039536
363,TestTotalAgent_MissReward(Clone),0,2,14,4,1,7702.587
364,TestControllerAgent_MissReward(Clone),1,4,9,1,0,7.330532
364,TestTotalAgent_MissReward(Clone),0,1,13,4,1,7709.917
365,TestControllerAgent_MissReward(Clone),1,4,10,0,0,7.042223
365,TestTotalAgent_MissReward(Clone),0,0,14,4,1,7716.958
366,TestControllerAgent_MissReward(Clone),1,4,52,1,0,29.06208
366,TestTotalAgent_MissReward(Clone),0,1,55,4,1,7746.022
367,TestControllerAgent_MissReward(Clone),1,4,23,1,0,27.19378
367,TestTotalAgent_MissReward(Clone),0,1,44,4,1,7773.216
368,TestControllerAgent_MissReward(Clone),1,4,25,1,0,15.38474
368,TestTotalAgent_MissReward(Clone),0,1,28,4,1,7788.601
369,TestControllerAgent_MissReward(Clone),1,4,15,0,0,9.505054
369,TestTotalAgent_MissReward(Clone),0,0,18,4,1,7798.105
370,TestControllerAgent_MissReward(Clone),1,4,2,2,0,2.81132
370,TestTotalAgent_MissReward(Clone),0,2,4,4,1,7800.917
371,TestControllerAgent_MissReward(Clone),1,4,16,1,0,10.17081
371,TestTotalAgent_MissReward(Clone),0,1,18,4,1,7811.087
372,TestControllerAgent_MissReward(Clone),1,4,30,2,0,17.14416
372,TestTotalAgent_MissReward(Clone),0,2,30,4,1,7828.229
373,TestControllerAgent_MissReward(Clone),1,4,13,0,0,13.42997
373,TestTotalAgent_MissReward(Clone),0,0,25,4,1,7841.656
374,TestControllerAgent_MissReward(Clone),1,4,47,1,0,25.47414
374,TestTotalAgent_MissReward(Clone),0,1,48,4,1,7867.13
375,TestControllerAgent_MissReward(Clone),1,4,16,0,0,10.03634
375,TestTotalAgent_MissReward(Clone),0,0,20,4,1,7877.165
376,TestControllerAgent_MissReward(Clone),1,4,55,0,0,29.74638
376,TestTotalAgent_MissReward(Clone),0,0,57,4,1,7906.906
377,TestControllerAgent_MissReward(Clone),1,4,14,0,0,14.64578
377,TestTotalAgent_MissReward(Clone),0,0,27,4,1,7921.553
378,TestControllerAgent_MissReward(Clone),1,4,53,0,0,29.22383
378,TestTotalAgent_MissReward(Clone),0,0,55,4,1,7950.783
379,TestControllerAgent_MissReward(Clone),1,4,3,3,0,3.483027
379,TestTotalAgent_MissReward(Clone),0,3,4,4,1,7954.265
380,TestControllerAgent_MissReward(Clone),1,4,56,1,0,37.67314
380,TestTotalAgent_MissReward(Clone),0,1,72,4,1,7991.942
381,TestControllerAgent_MissReward(Clone),1,4,31,0,0,17.74232
381,TestTotalAgent_MissReward(Clone),0,0,34,4,1,8009.687
382,TestControllerAgent_MissReward(Clone),1,4,21,0,0,13.52266
382,TestTotalAgent_MissReward(Clone),0,0,25,4,1,8023.208
383,TestControllerAgent_MissReward(Clone),1,4,3,1,0,4.207556
383,TestTotalAgent_MissReward(Clone),0,1,8,4,1,8027.415
384,TestControllerAgent_MissReward(Clone),1,4,77,1,0,43.4814
384,TestTotalAgent_MissReward(Clone),0,1,83,4,1,8070.892
385,TestControllerAgent_MissReward(Clone),1,4,29,1,0,17.63044
385,TestTotalAgent_MissReward(Clone),0,1,32,4,1,8088.523
386,TestControllerAgent_MissReward(Clone),1,4,49,2,0,30.19157
386,TestTotalAgent_MissReward(Clone),0,2,56,4,1,8118.715
387,TestControllerAgent_MissReward(Clone),1,4,12,1,0,8.108047
387,TestTotalAgent_MissReward(Clone),0,1,15,4,1,8126.823
388,TestControllerAgent_MissReward(Clone),1,4,14,1,0,9.129931
388,TestTotalAgent_MissReward(Clone),0,1,16,4,1,8135.955
389,TestControllerAgent_MissReward(Clone),1,4,23,0,0,13.58102
389,TestTotalAgent_MissReward(Clone),0,0,26,4,1,8149.537
390,TestControllerAgent_MissReward(Clone),1,4,72,0,0,39.30426
390,TestTotalAgent_MissReward(Clone),0,0,74,4,1,8188.844
391,TestControllerAgent_MissReward(Clone),0,2,109,3,0,60.03744
391,TestTotalAgent_MissReward(Clone),0,3,113,2,0,8248.883
392,TestControllerAgent_MissReward(Clone),1,4,31,1,0,20.98158
392,TestTotalAgent_MissReward(Clone),0,1,39,4,1,8269.861
393,TestControllerAgent_MissReward(Clone),0,3,6,4,1,4.929429
393,TestTotalAgent_MissReward(Clone),1,4,6,3,0,8274.791
394,TestControllerAgent_MissReward(Clone),1,4,11,0,0,7.308599
394,TestTotalAgent_MissReward(Clone),0,0,13,4,1,8282.098
395,TestControllerAgent_MissReward(Clone),1,4,21,1,0,12.64902
395,TestTotalAgent_MissReward(Clone),0,1,24,4,1,8294.746
396,TestControllerAgent_MissReward(Clone),1,4,37,1,0,23.10268
396,TestTotalAgent_MissReward(Clone),0,1,44,4,1,8317.854
397,TestControllerAgent_MissReward(Clone),1,4,45,2,0,31.20272
