Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,552,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,82,4,1,46.65771
Win,553,TestControllerAgent_Origin_Team0_Agent0,0,1,4,81,1,0,42.51545
Loss,553,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,76,4,1,42.51545
Win,554,TestControllerAgent_Origin_Team0_Agent0,0,1,4,10,0,0,7.318039
Loss,554,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,13,4,1,7.318039
Win,555,TestControllerAgent_Origin_Team0_Agent0,0,1,4,76,1,0,39.76015
Loss,555,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,74,4,1,39.76015
Win,556,TestControllerAgent_Origin_Team0_Agent0,0,1,4,59,1,0,30.79492
Loss,556,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,55,4,1,30.79492
Win,557,TestControllerAgent_Origin_Team0_Agent0,0,1,4,71,0,0,37.48354
Loss,557,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,66,4,1,37.48354
Win,558,TestControllerAgent_Origin_Team0_Agent0,0,1,4,94,2,0,48.88501
Loss,558,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,86,4,1,48.88501
Win,559,TestControllerAgent_Origin_Team0_Agent0,0,1,4,39,0,0,21.19774
Loss,559,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,39,4,1,21.19774
Win,560,TestControllerAgent_Origin_Team0_Agent0,0,1,4,64,2,0,34.2318
Loss,560,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,59,4,1,34.2318
Win,561,TestControllerAgent_Origin_Team0_Agent0,0,1,4,25,0,0,13.97371
Loss,561,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,21,4,1,13.97371
Win,562,TestControllerAgent_Origin_Team0_Agent0,0,1,4,44,0,0,23.65033
Loss,562,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,45,4,1,23.65033
Win,563,TestControllerAgent_Origin_Team0_Agent0,0,1,4,73,1,0,38.34052
Loss,563,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,70,4,1,38.34052
Win,564,TestControllerAgent_Origin_Team0_Agent0,0,1,4,117,3,0,62.04067
Loss,564,TestTotalAgent_MissReward_Team1_Agent0,1,0,3,100,4,1,62.04067
Win,565,TestControllerAgent_Origin_Team0_Agent0,0,1,4,22,3,0,12.54116
Loss,565,TestTotalAgent_MissReward_Team1_Agent0,1,0,3,19,4,1,12.54116
Win,566,TestControllerAgent_Origin_Team0_Agent0,0,1,4,28,0,0,16.38
Loss,566,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,26,4,1,16.38
Win,567,TestControllerAgent_Origin_Team0_Agent0,0,1,4,40,0,0,22.10074
Loss,567,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,38,4,1,22.10074
Win,568,TestControllerAgent_Origin_Team0_Agent0,0,1,4,40,0,0,21.68087
Loss,568,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,32,4,1,21.68087
Win,569,TestControllerAgent_Origin_Team0_Agent0,0,1,4,70,1,0,39.26156
Loss,569,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,69,4,1,39.26156
Win,570,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,0,0,15.05565
Loss,570,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,22,4,1,15.05565
Win,571,TestControllerAgent_Origin_Team0_Agent0,0,1,4,105,1,0,54.68158
Loss,571,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,99,4,1,54.68158
Win,572,TestControllerAgent_Origin_Team0_Agent0,0,1,4,10,0,0,6.273198
Loss,572,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,13,4,1,6.273198
Win,573,TestControllerAgent_Origin_Team0_Agent0,0,1,4,58,1,0,30.85002
Loss,573,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,52,4,1,30.85002
Win,574,TestControllerAgent_Origin_Team0_Agent0,0,1,4,56,1,0,29.66503
Loss,574,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,55,4,1,29.66503
Win,575,TestControllerAgent_Origin_Team0_Agent0,0,1,4,11,0,0,7.830613
Loss,575,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,12,4,1,7.830613
Win,576,TestControllerAgent_Origin_Team0_Agent0,0,1,4,40,2,0,21.7692
Loss,576,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,34,4,1,21.7692
Win,577,TestControllerAgent_Origin_Team0_Agent0,0,1,4,146,1,0,74.95881
Loss,577,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,138,4,1,74.95881
Win,578,TestControllerAgent_Origin_Team0_Agent0,0,1,4,94,2,0,48.65708
Loss,578,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,84,4,1,48.65708
Win,579,TestControllerAgent_Origin_Team0_Agent0,0,1,4,18,0,0,10.73358
Loss,579,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,19,4,1,10.73358
Draw,580,TestControllerAgent_Origin_Team0_Agent0,0,0,3,147,2,0,100.0026
Draw,580,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,148,3,0,100.0026
Win,581,TestControllerAgent_Origin_Team0_Agent0,0,1,4,58,0,0,30.61503
Loss,581,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,55,4,1,30.61503
Win,582,TestControllerAgent_Origin_Team0_Agent0,0,1,4,134,1,0,69.18124
