Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,70,TestTotalAgent_Origin_Team1_Agent0,1,0,2,28,4,1,14.98898
Win,71,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,5,1,0,4.102331
Loss,71,TestTotalAgent_Origin_Team1_Agent0,1,0,1,8,4,1,4.102331
Win,72,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,22,2,0,13.78395
Loss,72,TestTotalAgent_Origin_Team1_Agent0,1,0,2,25,4,1,13.78395
Win,73,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,15,3,0,9.357644
Loss,73,TestTotalAgent_Origin_Team1_Agent0,1,0,3,16,4,1,9.357644
Win,74,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,21,0,0,12.68077
Loss,74,TestTotalAgent_Origin_Team1_Agent0,1,0,0,25,4,1,12.68077
Win,75,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,73,3,0,40.48444
Loss,75,TestTotalAgent_Origin_Team1_Agent0,1,0,3,74,4,1,40.48444
Loss,76,TestControllerAgent_MissReward_Team0_Agent0,0,0,3,42,4,1,24.52449
Win,76,TestTotalAgent_Origin_Team1_Agent0,1,1,4,44,3,0,24.52449
Win,77,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,57,0,0,32.03909
Loss,77,TestTotalAgent_Origin_Team1_Agent0,1,0,0,62,4,1,32.03909
Win,78,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,16,0,0,10.13265
Loss,78,TestTotalAgent_Origin_Team1_Agent0,1,0,0,20,4,1,10.13265
Win,79,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,20,3,0,12.86284
Loss,79,TestTotalAgent_Origin_Team1_Agent0,1,0,3,23,4,1,12.86284
Win,80,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,23,3,0,14.53254
Loss,80,TestTotalAgent_Origin_Team1_Agent0,1,0,3,25,4,1,14.53254
Win,81,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,33,3,0,20.4943
Loss,81,TestTotalAgent_Origin_Team1_Agent0,1,0,3,37,4,1,20.4943
Win,82,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,64,2,0,36.51149
Loss,82,TestTotalAgent_Origin_Team1_Agent0,1,0,2,68,4,1,36.51149
Win,83,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,61,1,0,34.19861
Loss,83,TestTotalAgent_Origin_Team1_Agent0,1,0,1,66,4,1,34.19861
Win,84,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,27,2,0,16.32739
Loss,84,TestTotalAgent_Origin_Team1_Agent0,1,0,2,30,4,1,16.32739
Win,85,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,56,0,0,31.75634
Loss,85,TestTotalAgent_Origin_Team1_Agent0,1,0,0,62,4,1,31.75634
Win,86,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,20,1,0,11.88196
Loss,86,TestTotalAgent_Origin_Team1_Agent0,1,0,1,23,4,1,11.88196
Win,87,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,29,2,0,16.84644
Loss,87,TestTotalAgent_Origin_Team1_Agent0,1,0,2,31,4,1,16.84644
Win,88,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,48,1,0,28.1509
Loss,88,TestTotalAgent_Origin_Team1_Agent0,1,0,1,54,4,1,28.1509
Win,89,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,38,3,0,22.61334
Loss,89,TestTotalAgent_Origin_Team1_Agent0,1,0,3,41,4,1,22.61334
Win,90,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,33,0,0,20.99945
Loss,90,TestTotalAgent_Origin_Team1_Agent0,1,0,0,41,4,1,20.99945
Win,91,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,27,2,0,15.82622
Loss,91,TestTotalAgent_Origin_Team1_Agent0,1,0,2,29,4,1,15.82622
Win,92,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,9,0,0,6.336681
Loss,92,TestTotalAgent_Origin_Team1_Agent0,1,0,0,13,4,1,6.336681
Win,93,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,4,0,0,3.650724
Loss,93,TestTotalAgent_Origin_Team1_Agent0,1,0,0,8,4,1,3.650724
Win,94,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,13,1,0,8.167303
Loss,94,TestTotalAgent_Origin_Team1_Agent0,1,0,1,15,4,1,8.167303
Win,95,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,23,0,0,14.44988
Loss,95,TestTotalAgent_Origin_Team1_Agent0,1,0,0,28,4,1,14.44988
Win,96,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,16,3,0,9.981235
Loss,96,TestTotalAgent_Origin_Team1_Agent0,1,0,3,17,4,1,9.981235
Win,97,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,34,3,0,20.36158
Loss,97,TestTotalAgent_Origin_Team1_Agent0,1,0,3,37,4,1,20.36158
Loss,98,TestControllerAgent_MissReward_Team0_Agent0,0,0,2,25,4,1,14.03433
Win,98,TestTotalAgent_Origin_Team1_Agent0,1,1,4,24,2,0,14.03433
Win,99,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,13,1,0,8.626224
Loss,99,TestTotalAgent_Origin_Team1_Agent0,1,0,1,16,4,1,8.626224
Win,100,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,10,0,0,7.110795
Loss,100,TestTotalAgent_Origin_Team1_Agent0,1,0,0,14,4,1,7.110795
Win,101,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,35,3,0,20.29263
Loss,101,TestTotalAgent_Origin_Team1_Agent0,1,0,3,37,4,1,20.29263
Win,102,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,3,0,0,2.934083
Loss,102,TestTotalAgent_Origin_Team1_Agent0,1,0,0,7,4,1,2.934083
Win,103,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,11,0,0,7.390728
Loss,103,TestTotalAgent_Origin_Team1_Agent0,1,0,0,15,4,1,7.390728
Win,104,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,18,1,0,10.77319
Loss,104,TestTotalAgent_Origin_Team1_Agent0,1,0,1,21,4,1,10.77319
Win,105,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,32,0,0,19.13179
Loss,105,TestTotalAgent_Origin_Team1_Agent0,1,0,0,37,4,1,19.13179
Win,106,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,43,2,0,24.04318
Loss,106,TestTotalAgent_Origin_Team1_Agent0,1,0,2,45,4,1,24.04318
Win,107,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,8,0,0,5.166797
Loss,107,TestTotalAgent_Origin_Team1_Agent0,1,0,0,11,4,1,5.166797
Win,108,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,24,0,0,14.7317
Loss,108,TestTotalAgent_Origin_Team1_Agent0,1,0,0,29,4,1,14.7317
Loss,109,TestControllerAgent_MissReward_Team0_Agent0,0,0,0,56,4,1,31.35514
Win,109,TestTotalAgent_Origin_Team1_Agent0,1,1,4,57,0,0,31.35514
Win,110,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,11,1,0,7.380681
