45,TestControllerAgent_Origin(Clone),1,4,5,0,0
45,TestTotalAgent_Origin(Clone),0,0,8,4,1
46,TestControllerAgent_Origin(Clone),0,0,17,4,1
46,TestTotalAgent_Origin(Clone),1,4,14,0,0
47,TestControllerAgent_Origin(Clone),1,4,13,1,0
47,TestTotalAgent_Origin(Clone),0,1,15,4,1
48,TestControllerAgent_Origin(Clone),1,4,20,2,0
48,TestTotalAgent_Origin(Clone),0,2,22,4,1
49,TestControllerAgent_Origin(Clone),1,4,11,3,0
49,TestTotalAgent_Origin(Clone),0,3,12,4,1
50,TestControllerAgent_Origin(Clone),1,4,5,0,0
50,TestTotalAgent_Origin(Clone),0,0,9,4,1
51,TestControllerAgent_Origin(Clone),1,4,10,3,0
51,TestTotalAgent_Origin(Clone),0,3,11,4,1
52,TestControllerAgent_Origin(Clone),1,4,5,2,0
52,TestTotalAgent_Origin(Clone),0,2,7,4,1
53,TestControllerAgent_Origin(Clone),1,4,31,3,0
53,TestTotalAgent_Origin(Clone),0,3,31,4,1
54,TestControllerAgent_Origin(Clone),0,0,42,4,1
54,TestTotalAgent_Origin(Clone),1,4,38,0,0
55,TestControllerAgent_Origin(Clone),1,4,6,1,0
55,TestTotalAgent_Origin(Clone),0,1,8,4,1
56,TestControllerAgent_Origin(Clone),0,3,40,4,1
56,TestTotalAgent_Origin(Clone),1,4,39,3,0
57,TestControllerAgent_Origin(Clone),1,4,7,0,0
57,TestTotalAgent_Origin(Clone),0,0,10,4,1
58,TestControllerAgent_Origin(Clone),1,4,8,1,0
58,TestTotalAgent_Origin(Clone),0,1,11,4,1
59,TestControllerAgent_Origin(Clone),1,4,24,3,0
59,TestTotalAgent_Origin(Clone),0,3,24,4,1
60,TestControllerAgent_Origin(Clone),0,0,27,4,1
60,TestTotalAgent_Origin(Clone),1,4,23,0,0
61,TestControllerAgent_Origin(Clone),1,4,10,0,0
61,TestTotalAgent_Origin(Clone),0,0,12,4,1
62,TestControllerAgent_Origin(Clone),1,4,11,0,0
62,TestTotalAgent_Origin(Clone),0,0,15,4,1
63,TestControllerAgent_Origin(Clone),1,4,7,0,0
63,TestTotalAgent_Origin(Clone),0,0,10,4,1
64,TestControllerAgent_Origin(Clone),1,4,10,0,0
64,TestTotalAgent_Origin(Clone),0,0,14,4,1
65,TestControllerAgent_Origin(Clone),1,4,6,0,0
65,TestTotalAgent_Origin(Clone),0,0,10,4,1
66,TestControllerAgent_Origin(Clone),1,4,15,1,0
