Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,258,TestTotalAgent_Origin_Team1_Agent1,1,0,1,28,4,1,14.70618
Win,259,TestControllerAgent_MissReward_Team0_Agent0,0,2,7,19,2,0,12.91286
Win,259,TestControllerAgent_MissReward_Team0_Agent1,0,0,1,22,1,0,12.91286
Loss,259,TestTotalAgent_Origin_Team1_Agent0,1,0,2,23,4,1,12.91286
Loss,259,TestTotalAgent_Origin_Team1_Agent1,1,0,1,22,4,1,12.91286
Loss,260,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,15,4,1,19.46373
Loss,260,TestControllerAgent_MissReward_Team0_Agent1,0,0,4,33,4,1,19.46373
Win,260,TestTotalAgent_Origin_Team1_Agent0,1,2,8,30,3,0,19.46373
Win,260,TestTotalAgent_Origin_Team1_Agent1,1,0,0,38,2,0,19.46373
Win,261,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,11,0,0,9.039933
Win,261,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,18,0,0,9.039933
Loss,261,TestTotalAgent_Origin_Team1_Agent0,1,0,0,17,4,1,9.039933
Loss,261,TestTotalAgent_Origin_Team1_Agent1,1,0,0,18,4,1,9.039933
Win,262,TestControllerAgent_MissReward_Team0_Agent0,0,0,0,19,4,1,17.60702
Win,262,TestControllerAgent_MissReward_Team0_Agent1,0,2,8,25,2,0,17.60702
Loss,262,TestTotalAgent_Origin_Team1_Agent0,1,0,2,33,4,1,17.60702
Loss,262,TestTotalAgent_Origin_Team1_Agent1,1,1,4,30,4,1,17.60702
Win,263,TestControllerAgent_MissReward_Team0_Agent0,0,2,6,11,1,0,8.253455
Win,263,TestControllerAgent_MissReward_Team0_Agent1,0,0,2,14,1,0,8.253455
Loss,263,TestTotalAgent_Origin_Team1_Agent0,1,0,2,15,4,1,8.253455
Loss,263,TestTotalAgent_Origin_Team1_Agent1,1,0,0,13,4,1,8.253455
Win,264,TestControllerAgent_MissReward_Team0_Agent0,0,2,4,10,0,0,7.140406
Win,264,TestControllerAgent_MissReward_Team0_Agent1,0,0,4,11,0,0,7.140406
Loss,264,TestTotalAgent_Origin_Team1_Agent0,1,0,0,15,4,1,7.140406
Loss,264,TestTotalAgent_Origin_Team1_Agent1,1,0,0,9,4,1,7.140406
Win,265,TestControllerAgent_MissReward_Team0_Agent0,0,0,0,30,2,0,16.31646
Win,265,TestControllerAgent_MissReward_Team0_Agent1,0,2,8,21,0,0,16.31646
Loss,265,TestTotalAgent_Origin_Team1_Agent0,1,0,1,31,4,1,16.31646
Loss,265,TestTotalAgent_Origin_Team1_Agent1,1,0,1,28,4,1,16.31646
Win,266,TestControllerAgent_MissReward_Team0_Agent0,0,1,3,43,1,0,25.48416
Win,266,TestControllerAgent_MissReward_Team0_Agent1,0,1,5,41,1,0,25.48416
Loss,266,TestTotalAgent_Origin_Team1_Agent0,1,0,1,48,4,1,25.48416
Loss,266,TestTotalAgent_Origin_Team1_Agent1,1,0,1,19,4,1,25.48416
Win,267,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,26,0,0,13.13733
Win,267,TestControllerAgent_MissReward_Team0_Agent1,0,2,7,19,0,0,13.13733
Loss,267,TestTotalAgent_Origin_Team1_Agent0,1,0,0,26,4,1,13.13733
Loss,267,TestTotalAgent_Origin_Team1_Agent1,1,0,0,21,4,1,13.13733
Win,268,TestControllerAgent_MissReward_Team0_Agent0,0,1,3,40,0,0,21.965
Win,268,TestControllerAgent_MissReward_Team0_Agent1,0,1,5,35,1,0,21.965
Loss,268,TestTotalAgent_Origin_Team1_Agent0,1,0,0,7,4,1,21.965
Loss,268,TestTotalAgent_Origin_Team1_Agent1,1,0,1,42,4,1,21.965
Win,269,TestControllerAgent_MissReward_Team0_Agent0,0,2,5,22,1,0,14.19697
Win,269,TestControllerAgent_MissReward_Team0_Agent1,0,0,3,18,4,1,14.19697
Loss,269,TestTotalAgent_Origin_Team1_Agent0,1,1,2,25,4,1,14.19697
Loss,269,TestTotalAgent_Origin_Team1_Agent1,1,0,3,24,4,1,14.19697
Win,270,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,27,2,0,18.31855
Win,270,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,13,4,1,18.31855
Loss,270,TestTotalAgent_Origin_Team1_Agent0,1,0,3,33,4,1,18.31855
Loss,270,TestTotalAgent_Origin_Team1_Agent1,1,1,3,11,4,1,18.31855
Win,271,TestControllerAgent_MissReward_Team0_Agent0,0,2,5,19,3,0,12.2838
Win,271,TestControllerAgent_MissReward_Team0_Agent1,0,0,3,16,4,1,12.2838
Loss,271,TestTotalAgent_Origin_Team1_Agent0,1,1,3,21,4,1,12.2838
Loss,271,TestTotalAgent_Origin_Team1_Agent1,1,0,4,19,4,1,12.2838
Win,272,TestControllerAgent_MissReward_Team0_Agent0,0,2,7,8,1,0,7.216178
Win,272,TestControllerAgent_MissReward_Team0_Agent1,0,0,1,14,0,0,7.216178
Loss,272,TestTotalAgent_Origin_Team1_Agent0,1,0,0,14,4,1,7.216178
Loss,272,TestTotalAgent_Origin_Team1_Agent1,1,0,1,10,4,1,7.216178
Loss,273,TestControllerAgent_MissReward_Team0_Agent0,0,0,2,35,4,1,20.97954
Loss,273,TestControllerAgent_MissReward_Team0_Agent1,0,0,2,23,4,1,20.97954
Win,273,TestTotalAgent_Origin_Team1_Agent0,1,1,5,36,2,0,20.97954
Win,273,TestTotalAgent_Origin_Team1_Agent1,1,1,3,38,2,0,20.97954
Win,274,TestControllerAgent_MissReward_Team0_Agent0,0,0,0,34,0,0,16.63342
Win,274,TestControllerAgent_MissReward_Team0_Agent1,0,2,8,24,3,0,16.63342
Loss,274,TestTotalAgent_Origin_Team1_Agent0,1,0,1,29,4,1,16.63342
Loss,274,TestTotalAgent_Origin_Team1_Agent1,1,0,2,31,4,1,16.63342
Win,275,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,27,3,0,17.96675
Win,275,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,16,4,1,17.96675
Loss,275,TestTotalAgent_Origin_Team1_Agent0,1,1,5,26,4,1,17.96675
Loss,275,TestTotalAgent_Origin_Team1_Agent1,1,0,2,33,4,1,17.96675
Win,276,TestControllerAgent_MissReward_Team0_Agent0,0,1,6,33,4,1,22.20987
Win,276,TestControllerAgent_MissReward_Team0_Agent1,0,1,2,38,3,0,22.20987
Loss,276,TestTotalAgent_Origin_Team1_Agent0,1,0,2,31,4,1,22.20987
Loss,276,TestTotalAgent_Origin_Team1_Agent1,1,1,5,38,4,1,22.20987
Win,277,TestControllerAgent_MissReward_Team0_Agent0,0,1,7,33,1,0,21.01806
Win,277,TestControllerAgent_MissReward_Team0_Agent1,0,1,1,41,0,0,21.01806
Loss,277,TestTotalAgent_Origin_Team1_Agent0,1,0,1,40,4,1,21.01806
