Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,42,TestTotalAgent_Origin_Team1_Agent0,1,0,0,25,4,1,12.74294
Win,43,TestControllerAgent_Origin_Team0_Agent0,0,1,4,21,0,0,11.53817
Loss,43,TestTotalAgent_Origin_Team1_Agent0,1,0,0,23,4,1,11.53817
Win,44,TestControllerAgent_Origin_Team0_Agent0,0,1,4,18,0,0,10.99921
Loss,44,TestTotalAgent_Origin_Team1_Agent0,1,0,0,22,4,1,10.99921
Win,45,TestControllerAgent_Origin_Team0_Agent0,0,1,4,7,1,0,5.033072
Loss,45,TestTotalAgent_Origin_Team1_Agent0,1,0,1,9,4,1,5.033072
Loss,46,TestControllerAgent_Origin_Team0_Agent0,0,0,0,24,4,1,12.05123
Win,46,TestTotalAgent_Origin_Team1_Agent0,1,1,4,20,0,0,12.05123
Loss,47,TestControllerAgent_Origin_Team0_Agent0,0,0,0,18,4,1,8.827456
Win,47,TestTotalAgent_Origin_Team1_Agent0,1,1,4,14,0,0,8.827456
Win,48,TestControllerAgent_Origin_Team0_Agent0,0,1,4,25,1,0,14.3552
Loss,48,TestTotalAgent_Origin_Team1_Agent0,1,0,1,27,4,1,14.3552
Win,49,TestControllerAgent_Origin_Team0_Agent0,0,1,4,15,0,0,9.120656
Loss,49,TestTotalAgent_Origin_Team1_Agent0,1,0,0,18,4,1,9.120656
Win,50,TestControllerAgent_Origin_Team0_Agent0,0,1,4,22,2,0,12.86372
Loss,50,TestTotalAgent_Origin_Team1_Agent0,1,0,2,23,4,1,12.86372
Win,51,TestControllerAgent_Origin_Team0_Agent0,0,1,4,32,0,0,17.91149
Loss,51,TestTotalAgent_Origin_Team1_Agent0,1,0,0,35,4,1,17.91149
Win,52,TestControllerAgent_Origin_Team0_Agent0,0,1,4,58,1,0,31.64542
Loss,52,TestTotalAgent_Origin_Team1_Agent0,1,0,1,60,4,1,31.64542
Loss,53,TestControllerAgent_Origin_Team0_Agent0,0,0,1,22,4,1,11.65914
Win,53,TestTotalAgent_Origin_Team1_Agent0,1,1,4,19,1,0,11.65914
Win,54,TestControllerAgent_Origin_Team0_Agent0,0,1,4,14,1,0,8.717231
Loss,54,TestTotalAgent_Origin_Team1_Agent0,1,0,1,16,4,1,8.717231
Win,55,TestControllerAgent_Origin_Team0_Agent0,0,1,4,26,3,0,15.3574
Loss,55,TestTotalAgent_Origin_Team1_Agent0,1,0,3,27,4,1,15.3574
Win,56,TestControllerAgent_Origin_Team0_Agent0,0,1,4,18,3,0,10.55773
Loss,56,TestTotalAgent_Origin_Team1_Agent0,1,0,3,18,4,1,10.55773
Win,57,TestControllerAgent_Origin_Team0_Agent0,0,1,4,14,0,0,8.173807
Loss,57,TestTotalAgent_Origin_Team1_Agent0,1,0,0,17,4,1,8.173807
Win,58,TestControllerAgent_Origin_Team0_Agent0,0,1,4,10,1,0,6.510741
Loss,58,TestTotalAgent_Origin_Team1_Agent0,1,0,1,12,4,1,6.510741
Win,59,TestControllerAgent_Origin_Team0_Agent0,0,1,4,14,0,0,9.218802
Loss,59,TestTotalAgent_Origin_Team1_Agent0,1,0,0,18,4,1,9.218802
Win,60,TestControllerAgent_Origin_Team0_Agent0,0,1,4,11,1,0,7.190281
Loss,60,TestTotalAgent_Origin_Team1_Agent0,1,0,1,14,4,1,7.190281
Win,61,TestControllerAgent_Origin_Team0_Agent0,0,1,4,32,1,0,17.93619
Loss,61,TestTotalAgent_Origin_Team1_Agent0,1,0,1,34,4,1,17.93619
Win,62,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,1,0,17.14422
Loss,62,TestTotalAgent_Origin_Team1_Agent0,1,0,1,32,4,1,17.14422
Win,63,TestControllerAgent_Origin_Team0_Agent0,0,1,4,9,2,0,5.628581
Loss,63,TestTotalAgent_Origin_Team1_Agent0,1,0,2,10,4,1,5.628581
Win,64,TestControllerAgent_Origin_Team0_Agent0,0,1,4,5,1,0,3.928465
Loss,64,TestTotalAgent_Origin_Team1_Agent0,1,0,1,7,4,1,3.928465
Win,65,TestControllerAgent_Origin_Team0_Agent0,0,1,4,22,0,0,14.88468
Loss,65,TestTotalAgent_Origin_Team1_Agent0,1,0,0,29,4,1,14.88468
Win,66,TestControllerAgent_Origin_Team0_Agent0,0,1,4,30,1,0,16.89626
Loss,66,TestTotalAgent_Origin_Team1_Agent0,1,0,1,32,4,1,16.89626
Win,67,TestControllerAgent_Origin_Team0_Agent0,0,1,4,25,2,0,14.51142
Loss,67,TestTotalAgent_Origin_Team1_Agent0,1,0,2,27,4,1,14.51142
Win,68,TestControllerAgent_Origin_Team0_Agent0,0,1,4,12,1,0,8.011065
Loss,68,TestTotalAgent_Origin_Team1_Agent0,1,0,1,15,4,1,8.011065
Win,69,TestControllerAgent_Origin_Team0_Agent0,0,1,4,44,1,0,24.07662
Loss,69,TestTotalAgent_Origin_Team1_Agent0,1,0,1,46,4,1,24.07662
Win,70,TestControllerAgent_Origin_Team0_Agent0,0,1,4,18,0,0,11.16902
Loss,70,TestTotalAgent_Origin_Team1_Agent0,1,0,0,22,4,1,11.16902
Win,71,TestControllerAgent_Origin_Team0_Agent0,0,1,4,7,0,0,5.093993
Loss,71,TestTotalAgent_Origin_Team1_Agent0,1,0,0,10,4,1,5.093993
Win,72,TestControllerAgent_Origin_Team0_Agent0,0,1,4,8,3,0,5.849763
Loss,72,TestTotalAgent_Origin_Team1_Agent0,1,0,3,9,4,1,5.849763
Loss,73,TestControllerAgent_Origin_Team0_Agent0,0,0,3,26,4,1,15.05797
Win,73,TestTotalAgent_Origin_Team1_Agent0,1,1,4,26,3,0,15.05797
Loss,74,TestControllerAgent_Origin_Team0_Agent0,0,0,2,24,4,1,13.06586
Win,74,TestTotalAgent_Origin_Team1_Agent0,1,1,4,22,2,0,13.06586
Win,75,TestControllerAgent_Origin_Team0_Agent0,0,1,4,21,1,0,11.26692
Loss,75,TestTotalAgent_Origin_Team1_Agent0,1,0,1,21,4,1,11.26692
Win,76,TestControllerAgent_Origin_Team0_Agent0,0,1,4,58,3,0,30.98874
Loss,76,TestTotalAgent_Origin_Team1_Agent0,1,0,3,58,4,1,30.98874
Win,77,TestControllerAgent_Origin_Team0_Agent0,0,1,4,10,1,0,6.58567
Loss,77,TestTotalAgent_Origin_Team1_Agent0,1,0,1,12,4,1,6.58567
Loss,78,TestControllerAgent_Origin_Team0_Agent0,0,0,1,40,4,1,20.06892
Win,78,TestTotalAgent_Origin_Team1_Agent0,1,1,4,36,1,0,20.06892
Win,79,TestControllerAgent_Origin_Team0_Agent0,0,1,4,33,3,0,18.58317
Loss,79,TestTotalAgent_Origin_Team1_Agent0,1,0,3,34,4,1,18.58317
Loss,80,TestControllerAgent_Origin_Team0_Agent0,0,0,1,30,4,1,15.98111
Win,80,TestTotalAgent_Origin_Team1_Agent0,1,1,4,28,1,0,15.98111
Win,81,TestControllerAgent_Origin_Team0_Agent0,0,1,4,39,3,0,21.614
Loss,81,TestTotalAgent_Origin_Team1_Agent0,1,0,3,39,4,1,21.614
Loss,82,TestControllerAgent_Origin_Team0_Agent0,0,0,3,63,4,1,33.57654
Win,82,TestTotalAgent_Origin_Team1_Agent0,1,1,4,62,3,0,33.57654
Win,83,TestControllerAgent_Origin_Team0_Agent0,0,1,4,19,2,0,11.30684
Loss,83,TestTotalAgent_Origin_Team1_Agent0,1,0,2,20,4,1,11.30684
Win,84,TestControllerAgent_Origin_Team0_Agent0,0,1,4,13,1,0,8.260567
